filename,page_number,extract_method,sector,row_text,n_numbers,amount_1,amount_2,amount_3,amount_4,amount_5,amount_6,amount_7,amount_8,amount_9,amount_10
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,மர பா(cid:171)காப்(cid:174) வைளயம் விற்பைன,2,171.0,174.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,urban_environment,150-10-03-00 SALE OF TREE GUARD 0 1 1 1,8,150.0,-10.0,-3.0,-0.0,0.0,1.0,1.0,1.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,150-10-05-00 SALE OF MANURE 2044 453 2013 2653,8,150.0,-10.0,-5.0,-0.0,2044.0,453.0,2013.0,2653.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,150-10-06-00 SALE OF COMPOST 376 105 772 972,8,150.0,-10.0,-6.0,-0.0,376.0,105.0,772.0,972.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,150-10-07-00 SALE OF SCRAP 24499 5323 21029 20722,8,150.0,-10.0,-7.0,-0.0,24499.0,5323.0,21029.0,20722.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,150-10-08-00 SALE OF OTHERS 550 10 809 10,8,150.0,-10.0,-8.0,-0.0,550.0,10.0,809.0,10.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,150-11-01-00 SALE OF TENDER FORMS 0 47 46 46,8,150.0,-11.0,-1.0,-0.0,0.0,47.0,46.0,46.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,ெவளி(cid:154)(cid:169) படிவம் விற்பைன,2,154.0,169.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,150-11-05-00 SALE OF FORMS - PUBLICATIONS FORMS 0 1 1 1,8,150.0,-11.0,-5.0,-0.0,0.0,1.0,1.0,1.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,ெசய்தி ம(cid:31)ர் விற்பைன,1,31.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,150-11-06-00 SALE OF BULLETIN 456 500 500 500,8,150.0,-11.0,-6.0,-0.0,456.0,500.0,500.0,500.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,150-30-02-00 SALE OF OLD NEWSPAPERS 55 134 134 134,8,150.0,-30.0,-2.0,-0.0,55.0,134.0,134.0,134.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,நி(cid:31)ம் விற்பைன,1,31.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,150-30-03-00 SALE OF LAND 370500 1 1 1,8,150.0,-30.0,-3.0,-0.0,370500.0,1.0,1.0,1.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,26,camelot,other,150-40-00-00 HIRE CHARGES FOR VEHICLES 0 7 7 7,8,150.0,-40.0,-0.0,-0.0,0.0,7.0,7.0,7.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,160 - அரசு மான்யம் மற்(cid:178)ம் பங்களிப்(cid:174),3,160.0,178.0,174.0,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,revenue_admin,160 - REVENUE GRANTS AND CONTRIBUTIONS,1,160.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,அரசு மான்யம் - கு(cid:169)ம்ப (cid:31)(cid:31)ம்,3,169.0,31.0,31.0,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,revenue_admin,160-10-01-00 REVENUE GRANT- FAMILY WELFARE 94845 320000 120000 130000,8,160.0,-10.0,-1.0,-0.0,94845.0,320000.0,120000.0,130000.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,அரசு மான்யம் - மத்திய நிதிகு(cid:181),1,181.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,revenue_admin,160-10-03-00 REVENUE GRANT-CENTRAL FINANCE COMMISSION 3688700 3000000 3000000 3000000,8,160.0,-10.0,-3.0,-0.0,3688700.0,3000000.0,3000000.0,3000000.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,revenue_admin,160-10-04-00 REVENUE GRANT-FLOOD GRANT 0 1 1 1,8,160.0,-10.0,-4.0,-0.0,0.0,1.0,1.0,1.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,revenue_admin,160-10-05-00 REVENUE GRANT-IPP V GRANT 114261 400000 400000 420000,8,160.0,-10.0,-5.0,-0.0,114261.0,400000.0,400000.0,420000.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,அரசு மான்யம் - களப்பணி ெசயல்பா(cid:169),1,169.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,revenue_admin,160-10-06-00 REVENUE GRANT-ORS GRANT 164324 150000 150000 150000,8,160.0,-10.0,-6.0,-0.0,164324.0,150000.0,150000.0,150000.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,revenue_admin,160-10-08-00 REVENUE GRANT-ELECTION GRANT 0 1 1 1,8,160.0,-10.0,-8.0,-0.0,0.0,1.0,1.0,1.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,அரசு மான்யம் - இர(cid:182) காப்பகம் (NULM),1,182.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,revenue_admin,160-10-10-00 REVENUE GRANT-NULM (NIGHT SHELTER EXPENSES) 28200 0 0 0,8,160.0,-10.0,-10.0,-0.0,28200.0,0.0,0.0,0.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,அரசு பங்களிப்(cid:174) - கு(cid:169)ம்ப (cid:31)(cid:31)ம்,4,174.0,169.0,31.0,31.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,160-20-01-00 REIMBURSEMENT OF EXPENSES-FAMILY WELFARE 279 5000 500 500,8,160.0,-20.0,-1.0,-0.0,279.0,5000.0,500.0,500.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,அரசு பங்களிப்(cid:174) - இந்திய மக்கட் ெதாைக திட்டம் V,1,174.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,160-20-03-00 REIMBURSEMENT OF EXPENSES-INDIA POPULATION PROJECT-V GRA 0 1 1 1,8,160.0,-20.0,-3.0,-0.0,0.0,1.0,1.0,1.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,அரசு பங்களிப்(cid:174) - களப்பணி ெசயல்பா(cid:169),2,174.0,169.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,160-20-04-00 REIMBURSEMENT OF EXPENSES-OUT REACH SERVICES GRANT 0 1 1 1,8,160.0,-20.0,-4.0,-0.0,0.0,1.0,1.0,1.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,அரசு பங்களிப்(cid:174) - கு(cid:169)ம்ப (cid:31)(cid:31)ம்,4,174.0,169.0,31.0,31.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,160-30-01-00 GOVERNMENT CONTRIBUTION - FAMILY WELFARE 0 1 1 1,8,160.0,-30.0,-1.0,-0.0,0.0,1.0,1.0,1.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,அரசு பங்களிப்(cid:174) - மற்றைவ,1,174.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,27,camelot,other,160-30-02-00 GOVERNMENT CONTRIBUTION - OTHERS 21312 6 2615105 6,8,160.0,-30.0,-2.0,-0.0,21312.0,6.0,2615105.0,6.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,கணக்கு குறி(cid:154)(cid:169) கணக்கு தைலப்(cid:174) கணக்குகள் வர(cid:182) ெசல(cid:182) தி(cid:177)த்திய திட்ட வர(cid:182) ெசல(cid:182),8,154.0,169.0,174.0,182.0,182.0,177.0,182.0,182.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,திட்ட மதிப்(cid:152)(cid:169) மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169),6,152.0,169.0,152.0,169.0,152.0,169.0,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,2022-2023 2023-2024 2023-2024 2024-2025,8,2022.0,-2023.0,2023.0,-2024.0,2023.0,-2024.0,2024.0,-2025.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,170 - (cid:175)த(cid:157)(cid:169)களிலி(cid:177)ந்(cid:171) வ(cid:177)வாய்,7,170.0,175.0,157.0,169.0,177.0,171.0,177.0,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,170 - INCOME FROM INVESTMENT,1,170.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,வட்டி - ைவப்(cid:174) நிதி,1,174.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,170-10-01-00 INTEREST - FIXED DEPOSIT 74574 10 10 10,8,170.0,-10.0,-1.0,-0.0,74574.0,10.0,10.0,10.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,ஈ(cid:182)த்ெதாைக,1,182.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,170-20-00-00 DIVIDEND 441 500 500 500,8,170.0,-20.0,-0.0,-0.0,441.0,500.0,500.0,500.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,TOTAL 75015 510 510 510,4,75015.0,510.0,510.0,510.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,171 - வட்டி வர(cid:182),2,171.0,182.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,171 - INTEREST EARNED BUDGET,1,171.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,ேசமிப்(cid:174) வங்கி கணக்குகள்-வட்டி,1,174.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,171-10-01-00 INTEREST ON SAVINGS BANK ACCOUNTS 379665 30150 150151 200151,8,171.0,-10.0,-1.0,-0.0,379665.0,30150.0,150151.0,200151.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,(cid:160)(cid:169) கட்ட (cid:175)ன்பணம் - வட்டி,3,160.0,169.0,175.0,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,171-20-01-00 INTEREST ON HOUSE BUILDING ADVANCE 1501 1367 3470 3628,8,171.0,-20.0,-1.0,-0.0,1501.0,1367.0,3470.0,3628.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,ேமாட்டார் ைசக்கிள் (cid:175)ன்பணம் - வட்டி,1,175.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,171-20-02-00 INTEREST ON MOTOR CYCLE ADVANCE 52 162 170 166,8,171.0,-20.0,-2.0,-0.0,52.0,162.0,170.0,166.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,கணினி (cid:175)ன்பணம் - வட்டி,1,175.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,171-20-04-00 INTEREST ON COMPUTER ADVANCE 260 458 581 488,8,171.0,-20.0,-4.0,-0.0,260.0,458.0,581.0,488.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,TOTAL 381478 32137 154372 204433,4,381478.0,32137.0,154372.0,204433.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,180 - பிற வ(cid:177)வாய்,2,180.0,177.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,180 - OTHER INCOME,1,180.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,நி(cid:178)த்தப்பட்ட ைவப்(cid:174)த்ெதாைக-ஒப்பந்ததாரர்,2,178.0,174.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,180-10-01-00 DEPOSIT FORFIETED - CONTRACTOR 2056 118 818 518,8,180.0,-10.0,-1.0,-0.0,2056.0,118.0,818.0,518.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,பணியாளர்களிடமி(cid:177)ந்(cid:171) பிடித்தங்கள்,2,177.0,171.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,180-40-00-00 RECOVERY FROM EMPLOYEES 38059 37412 41611 37123,8,180.0,-40.0,-0.0,-0.0,38059.0,37412.0,41611.0,37123.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,ம(cid:178)க்கப்பட்ட காேசாை(cid:31) தி(cid:177)ம்ப ெச(cid:179)த்(cid:171) கட்டணம்,5,178.0,31.0,177.0,179.0,171.0,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,180-80-01-00 DISHONOUR CHEQUE COLLECTION CHARGES 5364 201 201 201,8,180.0,-80.0,-1.0,-0.0,5364.0,201.0,201.0,201.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,சட்ட ெச(cid:31)(cid:182)கள் - (cid:150)தி மன்ற பிடித்தங்கள்,3,31.0,182.0,150.0,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,28,camelot,other,180-80-02-00 LAW CHARGES & COURT CASE RECOVERY 0 1 1 1,8,180.0,-80.0,-2.0,-0.0,0.0,1.0,1.0,1.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,2022-2023 2023-2024 2023-2024 2024-2025,8,2022.0,-2023.0,2023.0,-2024.0,2023.0,-2024.0,2024.0,-2025.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,ஓய்(cid:201)தியம் மற்(cid:178)ம் வி(cid:169)ப்(cid:174) சம்பளம் பங்களிப்(cid:174),5,201.0,178.0,169.0,174.0,174.0,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,180-80-03-00 PENSION & LEAVE SALARY CONTRIBUTION 0 6 6 6,8,180.0,-80.0,-3.0,-0.0,0.0,6.0,6.0,6.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,ேமற்பார்ைவ கட்டணம்-ெச(cid:31)(cid:182),2,31.0,182.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,180-80-04-00 PROJECT APPROPRIATION - EXPENSES 486114 465000 645500 565000,8,180.0,-80.0,-4.0,-0.0,486114.0,465000.0,645500.0,565000.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,revenue_admin,180-80-07-00 COLLECTION OF FEES UNDER RIGHT TO INFORMATION RULES 2005 3 325 329 329,9,180.0,-80.0,-7.0,-0.0,2005.0,3.0,325.0,329.0,329.0,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,education,180-80-08-00 ELEMENTARY EDUCATION COLLECTION CHARGES 94700 70000 100000 100000,8,180.0,-80.0,-8.0,-0.0,94700.0,70000.0,100000.0,100000.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,ெதாடக்கக் கல்வி நிதி-வர(cid:182),1,182.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,education,180-80-09-00 RECEIPTS FROM ELEMENTRY EDUCATION FUND 615750 430000 500000 520000,8,180.0,-80.0,-9.0,-0.0,615750.0,430000.0,500000.0,520000.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,மின் கட்டண பிடித்தம் - ச(cid:175)தாய கூடங்கள்,1,175.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,180-80-11-01 RECOVERIES FOR ELECTRIC CHARGES - COMMUNITY CENTRES 2489 1232 2114 2514,8,180.0,-80.0,-11.0,-1.0,2489.0,1232.0,2114.0,2514.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,180-80-11-02 RECOVERIES FOR ELECTRIC CHARGES - CONTRACTORS 1251 1471 32932 4562,8,180.0,-80.0,-11.0,-2.0,1251.0,1471.0,32932.0,4562.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,ெபா(cid:171)மக்களிடமி(cid:177)ந்(cid:171) பங்களிப்(cid:174),4,171.0,177.0,171.0,174.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,180-80-13-00 CONTRIBUTION FROM PUBLIC 38436 2 2 2,8,180.0,-80.0,-13.0,-0.0,38436.0,2.0,2.0,2.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,அம்மா உணவகம் விற்பைன வ(cid:177)வாய்,1,177.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,180-80-14-00 INCOME FROM AMMA UNAVAGAM 182847 158500 145500 153500,8,180.0,-80.0,-14.0,-0.0,182847.0,158500.0,145500.0,153500.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,வட்டி - ெசாத்(cid:171) உரிைமயாளர்களிடமி(cid:177)ந்(cid:171) வசூலிக்கப்பட்ட(cid:171),4,171.0,177.0,171.0,171.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,other,180-80-14-01 INTEREST - RECOVERED FROM PROPERTY OWNERS 102985 70000 70000 80000,8,180.0,-80.0,-14.0,-1.0,102985.0,70000.0,70000.0,80000.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,29,camelot,revenue_admin,180-80-14-02 ROYALTY FEES 557 0 800 1000,8,180.0,-80.0,-14.0,-2.0,557.0,0.0,800.0,1000.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,1,1,1.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,ESTABLISHMENT EXPENSES 15622128 19399797 19070966 20469520,4,15622128.0,19399797.0,19070966.0,20469520.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,அ(cid:179)வலக ெசல(cid:182)கள்,2,179.0,182.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,2,1,2.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,ADMINISTRATIVE EXPENSES 1259410 2317188 2603901 2821785,4,1259410.0,2317188.0,2603901.0,2821785.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,இயக்குதல் மற்(cid:178)ம் பராமரிப்(cid:174) ெசலவினங்கள்,2,178.0,174.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,3,1,3.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,OPERATION AND MAINTENANCE EXPENSES 13335873 14340649 15837294 15077181,4,13335873.0,14340649.0,15837294.0,15077181.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,வட்டி மற்(cid:178)ம் இதர நிதி ெசலவினங்கள்,1,178.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,4,1,4.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,INTEREST AND FINANCE CHARGES 1452211 1488200 1117500 945500,4,1452211.0,1488200.0,1117500.0,945500.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,5,1,5.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,PROGRAMME EXPENSES 212708 86577 103729 96075,4,212708.0,86577.0,103729.0,96075.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,6,1,6.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,MISCELLANEOUS EXPENSES 431975 80516 190315 200517,4,431975.0,80516.0,190315.0,200517.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,7,1,7.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,education,PAYMENT TO ELEMENTARY EDUCATION FUND 3038891 3580000 3629032 3830645,4,3038891.0,3580000.0,3629032.0,3830645.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,(cid:191)லக வரி,1,191.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,8,1,8.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,education,LIBRARY CESS 380000 500000 600000 600000,4,380000.0,500000.0,600000.0,600000.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,(cid:194)லதன நிதிக்கு பங்களிப்(cid:174),2,194.0,174.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,9,1,9.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,CONTRIBUTION TO CAPITAL FUND 2167600 2850000 3000000 3200000,4,2167600.0,2850000.0,3000000.0,3200000.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,ேமயர் சிறப்(cid:174) ேமம்பாட்(cid:169) நிதிக்கு பங்களிப்(cid:174),3,174.0,169.0,174.0,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,10,1,10.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,CONTRIBUTION TO MAYOR'S SPECIAL DEVELOPMENT FUND 0 20000 20000 30000,4,0.0,20000.0,20000.0,30000.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,30,camelot,other,TOTAL 37900796 44662927 46172737 47271223,4,37900796.0,44662927.0,46172737.0,47271223.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-ESTABLISHMENT EXPENSES,1,210.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,சம்பளம் - அ(cid:179)வலர்,1,179.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-10-01-01 SALARIES AND ALLOWANCES-OFFICERS 790638 973430 902181 989331,8,210.0,-10.0,-1.0,-1.0,790638.0,973430.0,902181.0,989331.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-10-01-02 SALARIES AND ALLOWANCES-STAFF 3106197 3690778 3685147 3987247,8,210.0,-10.0,-1.0,-2.0,3106197.0,3690778.0,3685147.0,3987247.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,சம்பளம் - ஓட்(cid:169)நர்,1,169.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-10-02-01 SALARIES AND ALLOWANCES-DRIVERS 641140 769703 721654 781654,8,210.0,-10.0,-2.0,-1.0,641140.0,769703.0,721654.0,781654.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,சம்பளம் - சுத்தப்ப(cid:169)த்(cid:171)பவர்,2,169.0,171.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-10-02-02 SALARIES AND ALLOWANCES-CLEANERS 33725 40957 37907 41457,8,210.0,-10.0,-2.0,-2.0,33725.0,40957.0,37907.0,41457.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-10-02-03 SALARIES AND ALLOWANCES-ENGINEERING WORKS 1063309 1251307 1248007 1360707,8,210.0,-10.0,-2.0,-3.0,1063309.0,1251307.0,1248007.0,1360707.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,சம்பளம் - (cid:171)ப்(cid:174)ர(cid:182) பணி,3,171.0,174.0,182.0,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-10-02-04 SALARIES AND ALLOWANCES-CONSERVANCY WORKS 2630469 3126434 2935304 3221204,8,210.0,-10.0,-2.0,-4.0,2630469.0,3126434.0,2935304.0,3221204.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,healthcare,210-10-02-05 SALARIES AND ALLOWANCES-HEALTH WORKS 541690 643112 601604 651955,8,210.0,-10.0,-2.0,-5.0,541690.0,643112.0,601604.0,651955.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- அ(cid:179)வலர்,3,169.0,174.0,179.0,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-10-03-01 LEAVE SALARY SURRENDER-OFFICERS 0 188 188 188,8,210.0,-10.0,-3.0,-1.0,0.0,188.0,188.0,188.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- பணியாளர்,2,169.0,174.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-10-03-02 LEAVE SALARY SURRENDER-STAFF 0 272 272 272,8,210.0,-10.0,-3.0,-2.0,0.0,272.0,272.0,272.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- ஓட்(cid:169)நர்,3,169.0,174.0,169.0,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-10-03-03 LEAVE SALARY SURRENDER-DRIVERS 0 28 28 28,8,210.0,-10.0,-3.0,-3.0,0.0,28.0,28.0,28.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- சுத்தப்ப(cid:169)த்(cid:171)பவர்,4,169.0,174.0,169.0,171.0,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,31,camelot,other,210-10-03-04 LEAVE SALARY SURRENDER-CLEANERS 0 7 7 7,8,210.0,-10.0,-3.0,-4.0,0.0,7.0,7.0,7.0,,
Chennai Budget 2024-25 Budget at a Glance.pdf,32,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,32,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- ெபாறியாளர் பணி,2,169.0,174.0,,,,,,,,
Chennai Budget 2024-25 Budget at a Glance.pdf,32,camelot,other,210-10-03-05 LEAVE SALARY SURRENDER-ENGINEERING WORKS 0 45 45 45,8,210.0,-10.0,-3.0,-5.0,0.0,45.0,45.0,45.0,,
