filename,page_number,extract_method,sector,row_text,n_numbers,amount_1,amount_2,amount_3,amount_4,amount_5,amount_6,amount_7,amount_8,amount_9,amount_10
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,FORM NO F3 220-ADMINISTRATIVE EXPENSES BUDGET,2,3.0,220.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,விவரப்பதி(cid:182) கட்டணம்,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,D 20-25-00 220-11-03-14 Data Entry Charges 445 500 600 600,11,20.0,-25.0,-0.0,220.0,-11.0,-3.0,-14.0,445.0,500.0,600.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,D 20-25-00 220-12-01-00 Telephone Expenses 0 1 1 1,11,20.0,-25.0,-0.0,220.0,-12.0,-1.0,-0.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,D 20-25-00 220-12-03-00 Mobile charges 0 1 1 1,11,20.0,-25.0,-0.0,220.0,-12.0,-3.0,-0.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,வார இதழ் மற்(cid:178)ம் தினசரி-அ(cid:179)வலர்,2,178.0,179.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,D 20-25-00 220-20-02-03 Magazines and Newspapers-Officer 0 1 1 1,11,20.0,-25.0,-0.0,220.0,-20.0,-2.0,-3.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,அச்சக கட்டணம்-ெவளியிட ெசல(cid:182)கள்,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,D 20-25-00 220-21-01-02 Printing charges-Outside Printing 0 1 1 1,11,20.0,-25.0,-0.0,220.0,-21.0,-1.0,-2.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,எ(cid:181)(cid:171) ெபா(cid:177)ள்-(cid:171)ைற ெகாள்(cid:175)தல்,5,181.0,171.0,177.0,171.0,175.0,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,D 20-25-00 220-21-03-02 Stationery-Department Purchase 237 500 300 300,11,20.0,-25.0,-0.0,220.0,-21.0,-3.0,-2.0,237.0,500.0,300.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,அஞ்சல் ெசல(cid:182),1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,D 20-25-00 220-22-01-00 Postage 0 1 1 1,11,20.0,-25.0,-0.0,220.0,-22.0,-1.0,-0.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,பயணச் ெசல(cid:182)-அ(cid:179)வலர் மற்(cid:178)ம் பணியாளர்,3,182.0,179.0,178.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,D 20-25-00 220-30-01-01 Local Conveyance-Officer and Staff 0 1 1 1,11,20.0,-25.0,-0.0,220.0,-30.0,-1.0,-1.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,பயணச் ெசல(cid:182)-விமானப்பயணம்,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,D 20-25-00 220-30-03-01 Travelling expenses-Air travel 362 500 500 500,11,20.0,-25.0,-0.0,220.0,-30.0,-3.0,-1.0,362.0,500.0,500.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,பயணச் ெசல(cid:182)-ெதாடர்வண்டிப்பயணம்,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,D 20-25-00 220-30-03-02 Travelling expenses-Train travel 0 100 100 100,11,20.0,-25.0,-0.0,220.0,-30.0,-3.0,-2.0,0.0,100.0,100.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,other,வழக்கு கு(cid:181)மினர் ெசல(cid:182),2,181.0,182.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,27,camelot,revenue_admin,D 20-25-00 220-51-03-00 Legal expenses-Arbitation fees 0 1 1 1,11,20.0,-25.0,-0.0,220.0,-51.0,-3.0,-0.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,28,camelot,other,(cid:171)ைற பிரி(cid:182) கணக்கு கணக்கு தைலப்(cid:174) பார்ைவ கணக்குகள் வர(cid:182) ெசல(cid:182) தி(cid:177)த்த வர(cid:182) ெசல(cid:182),8,171.0,182.0,174.0,182.0,182.0,177.0,182.0,182.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,28,camelot,other,குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169),12,154.0,169.0,154.0,169.0,154.0,169.0,152.0,169.0,152.0,169.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,28,camelot,other,2023-2024 2024-2025 2024-2025 2025-2026,8,2023.0,-2024.0,2024.0,-2025.0,2024.0,-2025.0,2025.0,-2026.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,28,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,29,camelot,other,272-ேதய்மானம்,1,272.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,29,camelot,other,FORM NO F10 272-DEPRECIATION,2,10.0,272.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,29,camelot,other,சாைலகள் மற்(cid:178)ம் பாலங்கள்,1,178.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,29,camelot,infrastructure,D 20-25-00 272-30-00-00 Roads & Bridges 4895271 6200000 5000000 5200000,11,20.0,-25.0,-0.0,272.0,-30.0,-0.0,-0.0,4895271.0,6200000.0,5000000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,29,camelot,other,D 20-25-00 272-40-00-00 Plant& Machinery 0 100 50 50,11,20.0,-25.0,-0.0,272.0,-40.0,-0.0,-0.0,0.0,100.0,50.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,29,camelot,other,அ(cid:179)வலக தளவாடங்கள்,1,179.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,29,camelot,other,D 20-25-00 272-60-00-00 Office and Other Equipment 0 50 50 50,11,20.0,-25.0,-0.0,272.0,-60.0,-0.0,-0.0,0.0,50.0,50.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,29,camelot,other,"D 20-25-00 272-70-00-00 Furniture,Fixtures and Fittings 0 50 50 50",11,20.0,-25.0,-0.0,272.0,-70.0,-0.0,-0.0,0.0,50.0,50.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,29,camelot,other,TOTAL 4895271 6200200 5000150 5200150,4,4895271.0,6200200.0,5000150.0,5200150.0,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,(cid:171)ைறவாரியான ெசலவின சு(cid:177)க்கம்,2,171.0,177.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,210-ESTABLISHMENT EXPENSES BUDGET FORM NO F2 77688 89721 105186 112537,6,210.0,2.0,77688.0,89721.0,105186.0,112537.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,220-அ(cid:179)வலக ெசல(cid:182)கள்,3,220.0,179.0,182.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,220-ADMINISTRATIVE EXPENSES FORM NO F3 16430 17045 27195 27195,6,220.0,3.0,16430.0,17045.0,27195.0,27195.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,230-இயக்குதல் மற்(cid:178)ம் பராமரிப்(cid:174) ெசலவினங்கள்,3,230.0,178.0,174.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,230-OPERATION AND MAINTENANCE EXPENSES FORM NO F4 272167 306061 462703 461703,6,230.0,4.0,272167.0,306061.0,462703.0,461703.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,250-திட்டச் ெசலவினங்கள்,1,250.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,250- PROGRAMME EXPENSES FORM NO F6 6877 35000 6000 6000,6,250.0,6.0,6877.0,35000.0,6000.0,6000.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,272-ேதய்மானம்,1,272.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,272-DEPRECIATION FORM NO F10 39350 88000 48300 52500,6,272.0,10.0,39350.0,88000.0,48300.0,52500.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,30,camelot,other,TOTAL 412512 535827 649384 659935,4,412512.0,535827.0,649384.0,659935.0,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,31,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,31,camelot,other,210-ESTABLISHMENT EXPENSES BUDGET FORM NO F2 48824 58600 60384 66035,6,210.0,2.0,48824.0,58600.0,60384.0,66035.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,31,camelot,other,220-அ(cid:179)வலக ெசல(cid:182)கள்,3,220.0,179.0,182.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,31,camelot,other,220-ADMINISTRATIVE EXPENSES FORM NO F3 15911 16332 26332 26332,6,220.0,3.0,15911.0,16332.0,26332.0,26332.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,31,camelot,other,230-இயக்குதல் மற்(cid:178)ம் பராமரிப்(cid:174) ெசலவினங்கள்,3,230.0,178.0,174.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,31,camelot,other,230-OPERATION AND MAINTENANCE EXPENSES FORM NO F4 231349 248561 334003 321003,6,230.0,4.0,231349.0,248561.0,334003.0,321003.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,31,camelot,other,250-திட்டச் ெசலவினங்கள்,1,250.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,31,camelot,other,250- PROGRAMME EXPENSES FORM NO F6 6877 35000 6000 6000,6,250.0,6.0,6877.0,35000.0,6000.0,6000.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,31,camelot,other,272-ேதய்மானம்,1,272.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,31,camelot,other,272-DEPRECIATION FORM NO F10 39350 88000 48300 52500,6,272.0,10.0,39350.0,88000.0,48300.0,52500.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,31,camelot,other,TOTAL 342311 446493 475019 471870,4,342311.0,446493.0,475019.0,471870.0,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,FORM NO F2 210-ESTABLISHMENT EXPENSES BUDGET,2,2.0,210.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,சம்பளம் - அ(cid:179)வலர்,1,179.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,E 80-82-01 210-10-01-01 Salaries and Allowances-Officer 1895 2300 3300 3600,11,80.0,-82.0,-1.0,210.0,-10.0,-1.0,-1.0,1895.0,2300.0,3300.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,E 80-82-01 210-10-01-02 Salaries and Allowances-Staff 41736 50000 50500 55500,11,80.0,-82.0,-1.0,210.0,-10.0,-1.0,-2.0,41736.0,50000.0,50500.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,சம்பளம் - ஓட்(cid:169)நர்,1,169.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,E 80-82-01 210-10-02-01 Salaries and Allowances - Driver 4010 4800 4800 5200,11,80.0,-82.0,-1.0,210.0,-10.0,-2.0,-1.0,4010.0,4800.0,4800.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,க(cid:177)ைணத்ெதாைக,1,177.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,E 80-82-01 210-10-04-02 Ex-Gratia 0 1 1 1,11,80.0,-82.0,-1.0,210.0,-10.0,-4.0,-2.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,ம(cid:177)த்(cid:171)வ ெசலவினம் ஈ(cid:169) ெசய்தல்,3,177.0,171.0,169.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,healthcare,E 80-82-01 210-20-01-00 Reimbursement of Medical Expenses 7 10 10 10,11,80.0,-82.0,-1.0,210.0,-20.0,-1.0,-0.0,7.0,10.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,சீ(cid:177)ைட - அ(cid:179)வலக உதவியாளர்,2,177.0,179.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,E 80-82-01 210-20-04-03 Uniform-Office Assistant 18 25 10 10,11,80.0,-82.0,-1.0,210.0,-20.0,-4.0,-3.0,18.0,25.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,பயிற்சி - அ(cid:179)வலர்,1,179.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,E 80-82-01 210-20-06-01 Training-Officer 0 10 10 10,11,80.0,-82.0,-1.0,210.0,-20.0,-6.0,-1.0,0.0,10.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,ம(cid:177)த்(cid:171)வமைன ம(cid:177)த்(cid:171)வ ெசல(cid:182)- பணியாளர்,5,177.0,171.0,177.0,171.0,182.0,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,healthcare,E 80-82-01 210-20-08-02 Hospitalisation Benefits-Staff 0 1 1 1,11,80.0,-82.0,-1.0,210.0,-20.0,-8.0,-2.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,நலவசதி ெசல(cid:182)-அ(cid:179)வலர்,2,182.0,179.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,E 80-82-01 210-20-10-01 Staff welfare expenses-Officer 411 500 500 500,11,80.0,-82.0,-1.0,210.0,-20.0,-10.0,-1.0,411.0,500.0,500.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,நலவசதி ெசல(cid:182)-பணியாளர்,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,32,camelot,other,E 80-82-01 210-20-10-02 Staff welfare expenses-Staff 34 200 200 200,11,80.0,-82.0,-1.0,210.0,-20.0,-10.0,-2.0,34.0,200.0,200.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,33,camelot,other,(cid:171)ைற பிரி(cid:182) கணக்கு கணக்கு தைலப்(cid:174) பார்ைவ கணக்குகள் வர(cid:182) ெசல(cid:182) தி(cid:177)த்த வர(cid:182) ெசல(cid:182),8,171.0,182.0,174.0,182.0,182.0,177.0,182.0,182.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,33,camelot,other,குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169),12,154.0,169.0,154.0,169.0,154.0,169.0,152.0,169.0,152.0,169.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,33,camelot,other,2023-2024 2024-2025 2024-2025 2025-2026,8,2023.0,-2024.0,2024.0,-2025.0,2024.0,-2025.0,2025.0,-2026.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,33,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,2023-2024 2024-2025 2024-2025 2025-2026,8,2023.0,-2024.0,2024.0,-2025.0,2024.0,-2025.0,2025.0,-2026.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,(cid:191)லக (cid:174)த்தகங்கள்-(cid:171)ைற (cid:191)லகம்,4,191.0,174.0,171.0,191.0,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,education,E 80-82-01 220-20-01-02 Library Books-Department Library 0 1 1 1,11,80.0,-82.0,-1.0,220.0,-20.0,-1.0,-2.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,வார இதழ் மற்(cid:178)ம் தினசரி-அ(cid:179)வலர்,2,178.0,179.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,E 80-82-01 220-20-02-03 Magazines and Newspapers-Officer 0 1 15 15,11,80.0,-82.0,-1.0,220.0,-20.0,-2.0,-3.0,0.0,1.0,15.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,எ(cid:181)(cid:171) ெபா(cid:177)ள்-(cid:171)ைற ெகாள்(cid:175)தல்,5,181.0,171.0,177.0,171.0,175.0,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,E 80-82-01 220-21-03-02 Stationery-Department Purchase 51 150 50 50,11,80.0,-82.0,-1.0,220.0,-21.0,-3.0,-2.0,51.0,150.0,50.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,அஞ்சல் ெசல(cid:182),1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,E 80-82-01 220-22-01-00 Postage 20 30 30 30,11,80.0,-82.0,-1.0,220.0,-22.0,-1.0,-0.0,20.0,30.0,30.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,பயணச் ெசல(cid:182)-அ(cid:179)வலர் மற்(cid:178)ம் பணியாளர்,3,182.0,179.0,178.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,E 80-82-01 220-30-01-01 Local Conveyance-Officer and Staff 0 10 10 10,11,80.0,-82.0,-1.0,220.0,-30.0,-1.0,-1.0,0.0,10.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,பயணச் ெசல(cid:182)-விமானப்பயணம்,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,E 80-82-01 220-30-03-01 Travelling expenses-Air travel 144 500 200 200,11,80.0,-82.0,-1.0,220.0,-30.0,-3.0,-1.0,144.0,500.0,200.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,பயணச் ெசல(cid:182)-ெதாடர்வண்டிப்பயணம்,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,E 80-82-01 220-30-03-02 Travelling expenses-Train travel 0 10 10 10,11,80.0,-82.0,-1.0,220.0,-30.0,-3.0,-2.0,0.0,10.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,வி(cid:177)ந்ேதாம்பல் ெசல(cid:182)-மற்றைவ,2,177.0,182.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,healthcare,E 80-82-01 220-61-06-00 Hospitality Expenses-Other Programmes 0 10 200 200,11,80.0,-82.0,-1.0,220.0,-61.0,-6.0,-0.0,0.0,10.0,200.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,E 80-82-01 220-52-05-00 Consultant charges 327 200 400 400,11,80.0,-82.0,-1.0,220.0,-52.0,-5.0,-0.0,327.0,200.0,400.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,பரிசு மற்(cid:178)ம் வி(cid:177)(cid:171),3,178.0,177.0,171.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,E 80-82-01 220-80-01-00 Prizes and Awards 4 10 10 10,11,80.0,-82.0,-1.0,220.0,-80.0,-1.0,-0.0,4.0,10.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,other,வ(cid:177)மான வரி தாக்கல் ெசய்த(cid:179)க்கான கட்டணம்,2,177.0,179.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,34,camelot,revenue_admin,E 80-82-01 220-80-07-00 Income Tax Return Filling Charges 82 100 100 100,11,80.0,-82.0,-1.0,220.0,-80.0,-7.0,-0.0,82.0,100.0,100.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,230-இயக்குதல் மற்(cid:178)ம் பராமரிப்(cid:174) ெசலவினங்கள்,3,230.0,178.0,174.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,FORM NO F4 230-OPERATION AND MAINTENANCE EXPENSES,2,4.0,230.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,கல்வி தர ேமம்பா(cid:169)-சிறப்(cid:174) வகுப்(cid:174)கள் ெசல(cid:182)கள்,4,169.0,174.0,174.0,182.0,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,E 80-82-01 230-11-01-01 Quality Improvement-Special class Expenses 38240 48000 73000 70000,11,80.0,-82.0,-1.0,230.0,-11.0,-1.0,-1.0,38240.0,48000.0,73000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,கல்வி ெசல(cid:182)கள்-மற்றைவ,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,education,E 80-82-01 230-11-02-02 Education Expenses-others 192688 200000 260000 250000,11,80.0,-82.0,-1.0,230.0,-11.0,-2.0,-2.0,192688.0,200000.0,260000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,மின்சார அைமப்(cid:174)கள்-மற்றைவ,1,174.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,E 80-82-01 230-20-13-05 Electrical Installation - Others 0 1 1 1,11,80.0,-82.0,-1.0,230.0,-20.0,-13.0,-5.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,E 80-82-01 230-56-01-00 Furniture & Fixtures 0 10 1 1,11,80.0,-82.0,-1.0,230.0,-56.0,-1.0,-0.0,0.0,10.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,அ(cid:179)வலக தளவாடங்கள்,1,179.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,E 80-82-01 230-56-03-00 Office Equipment 1 50 1 1,11,80.0,-82.0,-1.0,230.0,-56.0,-3.0,-0.0,1.0,50.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,வாடைக ெசல(cid:182),1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,35,camelot,other,E 80-82-01 230-80-04-00 Hire charges 420 500 1000 1000,11,80.0,-82.0,-1.0,230.0,-80.0,-4.0,-0.0,420.0,500.0,1000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,36,camelot,other,272-ேதய்மானம்,1,272.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,36,camelot,other,FORM NO F10 272-DEPRECIATION,2,10.0,272.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,36,camelot,other,E 80-82-01 272-20-00-00 Buildings 21641 55000 26000 28000,11,80.0,-82.0,-1.0,272.0,-20.0,-0.0,-0.0,21641.0,55000.0,26000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,36,camelot,other,E 80-82-01 272-40-00-00 Plant& Machinery 1491 4000 1800 2000,11,80.0,-82.0,-1.0,272.0,-40.0,-0.0,-0.0,1491.0,4000.0,1800.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,36,camelot,other,E 80-82-01 272-50-00-00 Vehicles 359 1000 500 500,11,80.0,-82.0,-1.0,272.0,-50.0,-0.0,-0.0,359.0,1000.0,500.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,36,camelot,other,அ(cid:179)வலக தளவாடங்கள்,1,179.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,36,camelot,other,E 80-82-01 272-60-00-00 Office and Other Equipment 1426 3000 2000 2000,11,80.0,-82.0,-1.0,272.0,-60.0,-0.0,-0.0,1426.0,3000.0,2000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,36,camelot,other,"E 80-82-01 272-70-00-00 Furniture,Fixtures and Fittings 10012 15000 12000 13000",11,80.0,-82.0,-1.0,272.0,-70.0,-0.0,-0.0,10012.0,15000.0,12000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,36,camelot,other,E 80-82-01 272-90-00-00 Other Fixed Assets 4421 10000 6000 7000,11,80.0,-82.0,-1.0,272.0,-90.0,-0.0,-0.0,4421.0,10000.0,6000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,36,camelot,other,TOTAL 39350 88000 48300 52500,4,39350.0,88000.0,48300.0,52500.0,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,37,camelot,other,(cid:171)ைற பிரி(cid:182) கணக்கு கணக்கு தைலப்(cid:174) பார்ைவ கணக்குகள் வர(cid:182) ெசல(cid:182) தி(cid:177)த்த வர(cid:182) ெசல(cid:182),8,171.0,182.0,174.0,182.0,182.0,177.0,182.0,182.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,37,camelot,other,குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169),12,154.0,169.0,154.0,169.0,154.0,169.0,152.0,169.0,152.0,169.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,37,camelot,other,2023-2024 2024-2025 2024-2025 2025-2026,8,2023.0,-2024.0,2024.0,-2025.0,2024.0,-2025.0,2025.0,-2026.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,37,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,38,camelot,other,220-அ(cid:179)வலக ெசல(cid:182)கள்,3,220.0,179.0,182.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,38,camelot,other,FORM NO F3 220-ADMINISTRATIVE EXPENSES BUDGET,2,3.0,220.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,38,camelot,other,பா(cid:171)காப்(cid:174) ெசல(cid:182)-மற்ற கட்டடங்கள்,3,171.0,174.0,182.0,,,,,,,
