filename,page_number,extract_method,sector,row_text,n_numbers,amount_1,amount_2,amount_3,amount_4,amount_5,amount_6,amount_7,amount_8,amount_9,amount_10
Chennai Budget 2021-22.pdf,16,tesseract,other,"230300702 enptes ~ BLECTRICAL INSTALLATIONS - 14,32,971 6,82,389",3,230300702.0,1432971.0,682389.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230300703 Oe ee ER ICAL INSTALLATIONS - 66,08,502 1,64,56,949",3,230300703.0,6608502.0,16456949.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230300901 MATERNAL MOTOR VEHICLES - 13,585| 0",3,230300901.0,13585.0,0.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,urban_environment,"230510200 |PARKS AND GARDENS 11,41,653| 0",3,230510200.0,1141653.0,0.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,healthcare,"230510301 |HEALTH DEPARTMENT BUILDING 3,45,03,356 2,05,23,661",3,230510301.0,34503356.0,20523661.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,healthcare,"230510302 sone ee DISEASE HOSPITAL 14,56,086 4,59,727|",3,230510302.0,1456086.0,459727.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510303 |CHILD WELFARE CENTER 17,93,392 3,37,317|",3,230510303.0,1793392.0,337317.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,healthcare,"230510304 |HEALTH POSTS 75,51,395| 90,96,429",3,230510304.0,7551395.0,9096429.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510305 |AMMA UNAVAGAM 4,38,15,195] 5,44,52,605]",3,230510305.0,43815195.0,54452605.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510306 [MICRO COMPOST CENTRES 10,98,07,104| 0",3,230510306.0,109807104.0,0.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,education,"230510401 [PRIMARY SCHOOL 1,50,77,294 2,58,80,682|",3,230510401.0,15077294.0,25880682.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,education,"230510402 |MIDDLE SCHOOL 1,96,03,456| 1,71,14,118}",3,230510402.0,19603456.0,17114118.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,education,"230510403 |HIGH SCHOOL 1,26,21,297| 1,69, 12,665",4,230510403.0,12621297.0,169.0,12665.0,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,education,"230510404 |HIGHER SECONDARY SCHOOL 2,08,59,463 2,41,93,919)",3,230510404.0,20859463.0,24193919.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510406 |ANGANWADI CENTER 87,62,838| 59,74,527",3,230510406.0,8762838.0,5974527.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510501 |RIPON BUILDING 1,13,97,757| 1,06,97,264",3,230510501.0,11397757.0,10697264.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510502 |ZONAL OFFICE BUILDING 2,69,25,177| 3,10,75,411",3,230510502.0,26925177.0,31075411.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510503 [UNIT OFFICE BUILDING 1,17,48,886] 1,56,56,258",3,230510503.0,11748886.0,15656258.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510504 |WARD OFFICE BUILDING 1,67,13,600] 2,08,55,686",3,230510504.0,16713600.0,20855686.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510506 |AMMA KUDINEER 1,79,29,410} 2,61,69,568]",3,230510506.0,17929410.0,26169568.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510601 |SHOPPING COMPLEXE 25,54,195, 46,11,588)",3,230510601.0,2554195.0,4611588.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510603 |COMMUNITY CENTER 79,083,841 77,82,617|",3,230510603.0,79083841.0,7782617.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230510604 [PUBLIC CONVENIENCE 1,79,45,550] 1,80,61,296",3,230510604.0,17945550.0,18061296.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230810606 |SLAUGHTER HOUSE 45,13,011 8,91,000",3,230810606.0,4513011.0,891000.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230520100 |SUBWAY 4,43,715 1,28,175|",3,230520100.0,443715.0,128175.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,water_sanitation,"230540100 |STORM WATER DRAIN 4,70,31,952 5,17,12,115",3,230540100.0,47031952.0,51712115.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230540200 |CULVERT 5,93,855| 23,68,221",3,230540200.0,593855.0,2368221.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,water_sanitation,"230540300 |STORM WATER DRAIN - DESILTING WORK 7,42,40,324 8,19,89,276|",3,230540300.0,74240324.0,81989276.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230860100 |FURNITURE AND FIXTURES 1,00,800] 33,000",3,230860100.0,100800.0,33000.0,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,"230560101 FURNITURE - SMART CART (MARINA. 18,75,65,630| fr)",2,230560101.0,187565630.0,,,,,,,,
Chennai Budget 2021-22.pdf,16,tesseract,other,-26-,1,-26.0,,,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,3,1,3.0,,,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,Head of Account 31-Mar-2022 31-Mar-2021,4,31.0,-2022.0,31.0,-2021.0,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230560300 |OFFICE EQUIPMENTS 3,85,345| 2,90,011",3,230560300.0,385345.0,290011.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230570100 [PLANT i) 1,53,400)",2,230570100.0,153400.0,,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230570200 |MACHINERY 79,23,229} 62,55,423",3,230570200.0,7923229.0,6255423.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230570300 |EQUIPMENT 2,83,268 4,50,376|",3,230570300.0,283268.0,450376.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,infrastructure,"230580101 |ROADS - CONCRETE 1,47,17,200] 2,88,09,174",3,230580101.0,14717200.0,28809174.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,infrastructure,"230580102 |ROADS - BLACKTOPPED 2,58,87,204] 5,89,56,000",3,230580102.0,25887204.0,58956000.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230580200 [PAVEMENT 65,55,397 1,32,14,292|",3,230580200.0,6555397.0,13214292.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,infrastructure,"230580300 |TRAFFIC IMPROVEMENT 16,72,625 81,88,221",3,230580300.0,1672625.0,8188221.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,urban_environment,"230670100 |PARK 1,42,12,430} 2,52,76,379}",3,230670100.0,14212430.0,25276379.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,infrastructure,"230670200 |ROADSIDE PARK 2,45,342 38,39,082",3,230670200.0,245342.0,3839082.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230670300 |PLAYFIELD 9,49,554| 35,60,282",3,230670300.0,949554.0,3560282.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230680100 |BURIAL AND BURNING GROUND 1,52,91,887| 1,09,64,061",3,230680100.0,15291887.0,10964061.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,water_sanitation,"230690400 |SANITATION - HDPE COMMUNITY BINS 15,24,004 19,30,865}",3,230690400.0,1524004.0,1930865.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230700100 FLOOD RELIEF WORKS - INTERIOR 82,07,471 3,85,389]",3,230700100.0,8207471.0,385389.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,water_sanitation,"230700300 FLOOD RELIEF WORKS - STORM WATER 3,09,246 ol",2,230700300.0,309246.0,,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230700401 | oGNSES - CORPORATION 19,81,20,718 53,77,56,945",3,230700401.0,198120718.0,537756945.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230700402 |e ones - PRIVATE t) 10,11,240]",2,230700402.0,1011240.0,,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230700800 |FLOOD RELIEF WORKS - BAILING OF 1,73,44,8671 A",2,230700800.0,173448671.0,,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230700600 |FLOOD RELIEF WORKS - HIRE CHARGES 3,69,12,065 19,60,500",3,230700600.0,36912065.0,1960500.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230700700 | Nn MEDICINES 50,500} t)",2,230700700.0,50500.0,,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230700800 |. ppaNGEMENTS t) 1,36,805",2,230700800.0,136805.0,,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230700900 |FLOOD RELIEF WORKS - EQUIPMENTS 3,03,55,889 0)",3,230700900.0,30355889.0,0.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230701000 |. omiERS 1,66,59,237 0)",3,230701000.0,16659237.0,0.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230701200 |COVID-19 - FOOD EXPENSES 40,44,55,450 10,94,97,130",4,230701200.0,-19.0,404455450.0,109497130.0,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230701201 |COVID-19 - MEDICINE, FACE MASK AND 34,58,85,152 49,66,26,783",4,230701201.0,-19.0,345885152.0,496626783.0,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230701202 |COVID-19 - EQUIPMENTS 1,76,97,392| 5,92,20,091",4,230701202.0,-19.0,17697392.0,59220091.0,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230701203 |COVID-19 - MAN POWER 1,09,77,58,608 1,48,97,20,184}",4,230701203.0,-19.0,1097758608.0,1489720184.0,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230701204 |COVID-19 - HIRE CHARGES 40,70,27,595| 58,71,26,495|",4,230701204.0,-19.0,407027595.0,587126495.0,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230701205 |COVID-19 - ELECTRICAL ARRANGEMENTS 5,33,58,896 7,31,75,576",4,230701205.0,-19.0,53358896.0,73175576.0,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230701206 |COVID-19 - OTHER EXPENSES 24,03,73,027| 76,57,82,239|",4,230701206.0,-19.0,240373027.0,765782239.0,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230701207 |COVID-19 - CASH ASSISTANCE TO D.A.P. ) 3,20,93,000",3,230701207.0,-19.0,32093000.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230800300 |COMPACTOR VEHICLES 19,64,17,659 20,35,52,1641",3,230800300.0,196417659.0,2035521641.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230800400 |HIRE CHARGES 24,43,97 468 21,16,64,733}",4,230800400.0,244397.0,468.0,211664733.0,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230800501 |p OCESSING CHARGES 17,63,92,610 0)",3,230800501.0,176392610.0,0.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,"230800600 |OTHER EXPENSES 6,09,10,588| 7,61,64,964",3,230800600.0,60910588.0,76164964.0,,,,,,,
Chennai Budget 2021-22.pdf,17,tesseract,other,-24-,1,-24.0,,,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,‘Cade Head of Account 31-Mar-2022 31-Mar-2021,4,31.0,-2022.0,31.0,-2021.0,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"230800700 Pxeaee BURNING GROUND 48,93,851 60,000",3,230800700.0,4893851.0,60000.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,water_sanitation,"230800900 | WATERWAYS CLEANING EXPENSES 39,89,090 28,16,578|",3,230800900.0,3989090.0,2816578.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"230801200 |SMART CITY MISSION EXPENSES 2,86,77,315 8,22,22,173]",3,230801200.0,28677315.0,82222173.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"230801300 |CRRT - MAINTENANCE WORKS 19,82,950] 1,18,75,178",3,230801300.0,1982950.0,11875178.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"230801400 |PEDESTRAIN PLAZA MAINTENANCE 21,51,590} 21,17,583",3,230801400.0,2151590.0,2117583.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"230801500 |NIRBHYA SCHEME WORK 2,03,572 t)",2,230801500.0,203572.0,,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"TOTAL 12,28,43,73,367| — 11,24,62,36,568",2,12284373367.0,11246236568.0,,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"240300400 |LOAN - TNUDF 6,67,44,520 10,69,14,992|",3,240300400.0,66744520.0,106914992.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"240300600 |LOAN - TUFIDCO - MIDF 9,66,96,861 11,21,89,653}",3,240300600.0,96696861.0,112189653.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"240500200 |LOAN - OVERDRAFT 34,44,44,623 28,84,87,371",3,240500200.0,344444623.0,288487371.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"240700000 |LOAN - BANK 36,04,07,175| 40,96,63,886|",3,240700000.0,360407175.0,409663886.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"240700001 |LOAN- WORLD BANK 65,14,30,677| 60,23,96,327",3,240700001.0,651430677.0,602396327.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"240800100 [Oo Niner CHA CORSE NSES 1,57,738 46,30,561",3,240800100.0,157738.0,4630561.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"TOTAL 1,51,98,81,594 1,52,42,82,789)",2,1519881594.0,1524282789.0,,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,b14:,1,14.0,,,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"250100100 |CORPORATION ELECTION 4,89,28,378 17,66,323",3,250100100.0,48928378.0,1766323.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,healthcare,"250200500 |PARA MEDICAL COURSE FUND (CDH) 40,000} 40,000]",3,250200500.0,40000.0,40000.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,healthcare,"250200600 SCHOOL HEALTH PROGRAMME 1,81,19,497| 38,50,952",3,250200600.0,18119497.0,3850952.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,urban_environment,"250200700 |GARDEN IMPROVEMENTS 1,99,803 4,62,354",3,250200700.0,199803.0,462354.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,urban_environment,"250200800 |TREE PLANTING EXPENSES 1,61,33,872 87,27,736",3,250200800.0,16133872.0,8727736.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"250200900 |SPORTS EXPENSES 33,500 17,07,500}",3,250200900.0,33500.0,1707500.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"250201000 |EXHIBITION EXPENSES 28,96,871 4,10,000",3,250201000.0,2896871.0,410000.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"250300100 |FAMILY WELFARE PROGRAMME: 47,68,881 28,32,388|",3,250300100.0,4768881.0,2832388.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"250300101 |DOCTOR CONSULTATION CHARGES 39,72,000} 35,53,550|",3,250300101.0,3972000.0,3553550.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"250300200 |MASS IMMUNISATION PROGRAMME, 3,77,000",2,250300200.0,377000.0,,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"TOTAL 9,54,69,802 2,33,50,803",2,95469802.0,23350803.0,,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"271900400 |COMPENSATION - OTHERS 32,33,135} 31,81,442",3,271900400.0,3233135.0,3181442.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"271900500 |INCENTIVE - PROPERTY OWNERS. 3,73,94,294 87,56,512",3,271900500.0,37394294.0,8756512.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"TOTAL 4,06,27,429 1,19,37,954",2,40627429.0,11937954.0,,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"272200000 |BUILDING 1,59,29,27,381 59,55,26,546",3,272200000.0,1592927381.0,595526546.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,infrastructure,"272300000 |ROAD AND BRIDGE 7,23,69,41,892 7,94,21,41,876]",3,272300000.0,7236941892.0,7942141876.0,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,272330000 |PUBLIC LIGHTING,1,272330000.0,,,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"70,37 ,82,211",2,7037.0,82211.0,,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,"61,78, 15,092)",2,6178.0,15092.0,,,,,,,,
Chennai Budget 2021-22.pdf,18,tesseract,other,-29-,1,-29.0,,,,,,,,,
Chennai Budget 2021-22.pdf,19,tesseract,other,Head of Account 31-Mar-2022 31-Mar-2021,4,31.0,-2022.0,31.0,-2021.0,,,,,,
Chennai Budget 2021-22.pdf,19,tesseract,other,"272400000 |PLANT AND MACHINERY 27,30,55, 102) 19,18,93,885",4,272400000.0,273055.0,102.0,191893885.0,,,,,,
Chennai Budget 2021-22.pdf,19,tesseract,other,"272500000 | VEHICLE 3,03,52,779 3,99,65,508",3,272500000.0,30352779.0,39965508.0,,,,,,,
Chennai Budget 2021-22.pdf,19,tesseract,other,"272600000 jOFFICE AND OTHER EQUIPMENT 2,40,30,042 4,33,53,184",3,272600000.0,24030042.0,43353184.0,,,,,,,
Chennai Budget 2021-22.pdf,19,tesseract,other,"272700000 |FURNITURE, FIXTURES AND FITTINGS 2,04,88,955} 2,78,98,442)",3,272700000.0,20488955.0,27898442.0,,,,,,,
Chennai Budget 2021-22.pdf,19,tesseract,other,"272900000 |OTHER FIXED ASSETS 7,35,95,429 3,97,33,055",3,272900000.0,73595429.0,39733055.0,,,,,,,
Chennai Budget 2021-22.pdf,19,tesseract,other,"TOTAL 9,95,51,78,791 9,49,83,27,588",2,9955178791.0,9498327588.0,,,,,,,,
Chennai Budget 2021-22.pdf,19,tesseract,other,E17:,1,17.0,,,,,,,,,
Chennai Budget 2021-22.pdf,19,tesseract,other,"280800000 |OTHER EXPENSES 30,73,347|",2,280800000.0,3073347.0,,,,,,,,
Chennai Budget 2021-22.pdf,19,tesseract,other,"TOTAL 30,73,347 ts)",1,3073347.0,,,,,,,,,
Chennai Budget 2021-22.pdf,19,tesseract,other,-Alo7,1,7.0,,,,,,,,,
Chennai Budget 2021-22.pdf,20,tesseract,other,2021-2022,2,2021.0,-2022.0,,,,,,,,
Chennai Budget 2021-22.pdf,20,tesseract,other,2021-2022,2,2021.0,-2022.0,,,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,BALANCE SHEET AS ON 31st MARCH 2022,2,31.0,2022.0,,,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"310 [FUND BALANCE B01 -26,79,34,03,756| -22,56,55,46,041",4,310.0,1.0,-26793403756.0,-22565546041.0,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"311 | eens Fund (atyol B-02 47,73,42,04,259| 42,72,42,19,481",4,311.0,-2.0,47734204259.0,42724219481.0,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"TOTAL 20,94,08,00,503| — 20,15,86,73,440",2,20940800503.0,20158673440.0,,,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"330 |SECURED LOANS B03 8,36,05,62,362} 4,82,11,45,278",4,330.0,3.0,8360562362.0,4821145278.0,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"TOTAL 5,36,05,62,362) 4,82,11,45,278",2,5360562362.0,4821145278.0,,,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"340 DEPOSITS RECEIVED B04 2,28,64,95,744 1,86,34,38,6391",4,340.0,4.0,2286495744.0,18634386391.0,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"341 |DEPOSIT WORKS B-05 44,46,07,797 13,09,30,750]",4,341.0,-5.0,444607797.0,130930750.0,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"350 |OTHER LIABILITIES B-06 7,11,17,93,416| _4,91,95,80,631",4,350.0,-6.0,7111793416.0,4919580631.0,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"TOTAL 9,84,28,96,957| — 6,91,39,50,020",2,9842896957.0,6913950020.0,,,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"TOTAL LIABILITIES 36,14,42,59,822| 31,89,37,68,738",2,36144259822.0,31893768738.0,,,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"430 |STOCK IN HAND B.07 60,457 85,57,531",4,430.0,7.0,60457.0,8557531.0,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"431 _|SUNDRY DEBTORS (RECEIVABLES) B08 31,88,27,30,594] 26,60,61,33,220]",4,431.0,8.0,31882730594.0,26606133220.0,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"450 |CASH AND BANK BALANCES B-09 49,31,64,060 1,43,50,01,175|",4,450.0,-9.0,493164060.0,1435001175.0,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"460 LOANS ADVANCES AND DEPOSITS B-10 3,76,83,04,710| _3,84,40,76,812",4,460.0,-10.0,3768304710.0,3844076812.0,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"TOTAL 36,14,42,59,822| 31,89,37,68,738",2,36144259822.0,31893768738.0,,,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,"TOTAL ASSETS 36,14,42,59,822| 31,89,37,68,738",2,36144259822.0,31893768738.0,,,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,01-Muncipal Fund-Balance Sheet-2021-22,3,1.0,-2021.0,-22.0,,,,,,,
Chennai Budget 2021-22.pdf,21,tesseract,other,ABSTRACT - 237,1,237.0,,,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,BALANCE SHEET AS ON 31st MARCH 2022,2,31.0,2022.0,,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,<a : Head of Acconnt 81-Mar-2022 31-Mar-2021,4,81.0,-2022.0,31.0,-2021.0,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,A? B01 FUND BALANCE,1,1.0,,,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"310100000 |MUNICIPAL FUND -19,33,08,38,075| —_-17,80,36,71,467",3,310100000.0,-19330838075.0,-17803671467.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,". 310900000 |xCESS OF INCOME OVER EXPENDITURE -7,46,25,65,681| _-4,76,18,74,574",3,310900000.0,-7462565681.0,-4761874574.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"s TOTAL -26,79,34,03,756| -22,56,55,46,041",2,-26793403756.0,-22565546041.0,,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,~y B-02 EARMARKED FUNDS,1,-2.0,,,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,revenue_admin,"311110100 |REVENUE FUND - CAPITAL ACCOUNT 26,19,50,85,449| 21,07,98,86,944|",3,311110100.0,26195085449.0,21079886944.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,education,"311110200 [REVENUE FUND - ELEMENTARY EDUCATION 15,04,00,99,737| _15,82,56,09,114|",3,311110200.0,15040099737.0,15825609114.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"ie) 311110300 |REVERUG FUND - BARMARKED FUND -18,70,38,753} _§,05,37,06,147",3,311110300.0,-187038753.0,53706147.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"311140000 |CMDA DEVELOPMENT CHARGES 2,36,89,35,399 36,82,44,900",3,311140000.0,2368935399.0,368244900.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"311140001 |REGULARISATION CHARGES(CMDA - 2017) 7,65,74,399 7,59,05,300]",4,311140001.0,2017.0,76574399.0,75905300.0,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"é 311140002 |DEVELOPMENT CHARGES (GCC - 2017) 1,42,50,73,150 30,29,58,900",4,311140002.0,2017.0,1425073150.0,302958900.0,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,". 311170000 |DEMOLITION LEVY FUND 1,55,53,46,843 59,90,900",3,311170000.0,1555346843.0,5990900.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"° 311200000 OPEN SPACE RESERVATION CHARGES FUND 1,36,79,64,530 1,16,74,200",3,311200000.0,1367964530.0,11674200.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"311570001 |SWACHH BHARAT MISSION GRANT - IHHL -4,67,19,000| -4,67, 19,000}",4,311570001.0,-46719000.0,-467.0,19000.0,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"rs 311760000 |PENSIONERS FAMILY SECURITY FUND -7,63,42,687 -6,75,99,857",3,311760000.0,-76342687.0,-67599857.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"~ 311790000 |H.B.A. SPECIAL F.B.P. 1,52,25,192 1,45,61,932",3,311790000.0,15225192.0,14561932.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"£ ») TOTAL 47,73,42,04,259| 42,72,42,19,481!",2,47734204259.0,42724219481.0,,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,", B-03 SECURED LOANS",1,-3.0,,,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"MS 330600006 7197601718) CASH CREDIT - SBI 5,36,05,62,362 4,82,11,45,278)",4,330600006.0,7197601718.0,5360562362.0,4821145278.0,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"2 TOTAL 5,36,05,62,362| 4,82,11,45,278",3,2.0,5360562362.0,4821145278.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,. B-04 DEPOSITS RECEIVED,1,-4.0,,,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,revenue_admin,"“ 340100101 |TENDER DEPOSIT - CONTRACTOR - REVENUE, 0 1,92,82,954",3,340100101.0,0.0,19282954.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,revenue_admin,">) 340100201 |TENDER DEPOSIT - SUPPLIERS - REVENUE 0 1,06,66,336",3,340100201.0,0.0,10666336.0,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"340100203 |TENDER DEPOSIT - EMD / SECURITY 26,50,50,570",2,340100203.0,265050570.0,,,,,,,,
Chennai Budget 2021-22.pdf,22,tesseract,other,"/ 290100301 [SECURITY DEPOSIT - CONTRACTOR- } 20,27,043",2,290100301.0,2027043.0,,,,,,,,
